DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2025-09,415,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2025-10,424,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2025-11,409,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2025-12,390,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2026-01,429,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2026-02,474,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2026-03,502,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Greece,2026-04,452,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2025-07,2625,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2025-08,2611,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2025-09,2585,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2025-10,2549,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2025-11,2536,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2025-12,2552,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2026-01,2566,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2026-02,2586,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2026-03,2595,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Spain,2026-04,2588,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2025-07,13270,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2025-08,13304,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2025-09,13338,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2025-10,13394,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2025-11,13286,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2025-12,13235,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2026-01,13203,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2026-02,13384,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2026-03,13375,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,European Union - 27 countries (from 2020),2026-04,13238,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2025-07,285,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2025-08,290,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2025-09,278,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2025-10,302,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2025-11,307,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2025-12,298,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2026-01,285,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2026-02,309,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2026-03,302,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Finland,2026-04,308,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2025-07,2457,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2025-08,2471,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2025-09,2507,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2025-10,2540,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2025-11,2536,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2025-12,2551,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2026-01,2587,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2026-02,2615,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2026-03,2615,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,France,2026-04,2632,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2025-07,86,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2025-08,87,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2025-09,88,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2025-10,86,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2025-11,85,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2025-12,84,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2026-01,82,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2026-02,80,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2026-03,77,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Croatia,2026-04,75,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2025-07,212,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2025-08,211,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2025-09,219,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2025-10,221,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2025-11,215,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2025-12,216,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2026-01,220,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2026-02,223,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2026-03,214,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Hungary,2026-04,223,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2025-07,148,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2025-08,146,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2025-09,143,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2025-10,137,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2025-11,135,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2025-12,141,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2026-01,146,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2026-02,148,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2026-03,146,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Ireland,2026-04,140,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2025-07,10,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2025-08,11,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2025-09,11,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2025-10,12,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2025-11,12,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2025-12,13,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2026-01,13,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2026-02,13,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2026-03,14,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Iceland,2026-04,14,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2025-07,1536,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2025-08,1505,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2025-09,1536,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2025-10,1483,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2025-11,1437,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2025-12,1426,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2026-01,1332,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2026-02,1368,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2026-03,1328,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Italy,2026-04,1310,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2025-07,1680,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2025-08,1790,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2025-09,1810,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2025-10,1840,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2025-11,1800,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2025-12,1840,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2026-01,1910,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2026-02,1840,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2026-03,1860,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Japan,2026-04,1790,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2025-07,107,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2025-08,108,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2025-09,104,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2025-10,105,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2025-11,104,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2025-12,104,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2026-01,112,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2026-02,113,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2026-03,112,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Lithuania,2026-04,113,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Luxembourg,2025-07,22,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Luxembourg,2025-08,22,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Luxembourg,2025-09,23,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Luxembourg,2025-10,23,,
ESTAT:UNE_RT_M$DEFAULTVIEW(1.0),01/06/26 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Thousand persons,Total,Luxembourg,2025-11,24,,
